-1.046093724888751167e+05,-4.103333792549858572e+02,-1.937922456716335546e+03,-1.015835094396458444e+05,-6.115103739480266086e+03,-1.454799146924088127e+05
-1.102062988805825735e+05,-5.637028288959427300e+02,-1.851535286005916078e+03,-1.092833945524326991e+05,-4.666941581576343197e+03,-1.459624570705433143e+05
-1.035847445465583878e+05,-2.647427348332675479e+02,-1.696080151874401508e+03,-1.005295701101443556e+05,-3.342518995422987700e+03,-1.420670049345255538e+05
-1.112719371081217396e+05,-6.277846295094716425e+02,-1.033119530559566556e+03,-1.103102340467677423e+05,-7.473517113344092650e+03,-1.493574507589134155e+05
-1.051936881458863791e+05,-2.867910523892160199e+02,-9.875409796363915120e+02,-1.016629960545726790e+05,-6.121330399912086250e+03,-1.456153379541452159e+05
-1.104069264227914828e+05,-5.357597369956324656e+02,-7.457747502731842815e+02,-1.092981084765826527e+05,-4.646815133326693285e+03,-1.460215925055042317e+05
-1.043245845735790208e+05,-2.002122349407438833e+02,-7.338656517885744961e+02,-1.006574005482209468e+05,-3.334903823204497712e+03,-1.423007772543490864e+05
-1.112980981082261424e+05,-6.046428318897237659e+02,4.385273499914248987e+02,-1.103040195019602252e+05,-7.429314626258259523e+03,-1.494667846467391064e+05
-1.052258287192312710e+05,-2.607513374202613932e+02,4.633496683607945670e+02,-1.016590319452730910e+05,-6.102094968727515152e+03,-1.457194872991104785e+05
-1.104510124382510839e+05,-5.161461521500383469e+02,7.243006510493710266e+02,-1.093094991646467388e+05,-4.605906158608971964e+03,-1.461946248607978341e+05
-1.043758256287118857e+05,-1.821153478841129640e+02,7.132066828602783062e+02,-1.006717484200775361e+05,-3.320012953744810147e+03,-1.424717092169559619e+05
-1.111449542335138394e+05,-5.509778356341029166e+02,1.544507485688071483e+03,-1.102887702289470617e+05,-7.360422170633655696e+03,-1.496329694437415747e+05
-1.044872053857388382e+05,-1.229729764132943330e+02,1.402084971784219761e+03,-1.015143366683383938e+05,-6.047253390265230337e+03,-1.456852749341794988e+05
-1.102944262437594152e+05,-4.789091757350610123e+02,1.833970953596384561e+03,-1.093059411835024512e+05,-4.550672274735774408e+03,-1.464009020827502827e+05
-1.035979739421269041e+05,-9.310594105425968792e+01,1.654565646132957681e+03,-1.005275777211528039e+05,-3.282970195911555038e+03,-1.424647206851153460e+05
-1.113138779671010852e+05,-5.138768146067324096e+02,3.235385541493109940e+03,-1.104244210871342802e+05,-7.223583803075962351e+03,-1.501679425563153345e+05
-1.046952058494878729e+05,-7.070223863820001498e+01,3.064981154795488692e+03,-1.017448191520613909e+05,-5.940624001885682446e+03,-1.462509799783904746e+05
-1.104767035352641833e+05,-4.497830079620604238e+02,3.542130980019142498e+03,-1.094654951151149726e+05,-4.453912685682960728e+03,-1.470402908773196104e+05
-1.038158113058971212e+05,-4.711615085542150894e+01,3.329724313603282098e+03,-1.007743302384341077e+05,-3.222638399021978330e+03,-1.431268951076028752e+05
-1.108292433978585614e+05,-4.962978980782414169e+02,4.344175777341210051e+03,-1.106155111687648023e+05,-7.137855234848293549e+03,-1.517198502300417749e+05
-1.015938265672951529e+05,-1.026123889742824815e+02,2.817001072479630238e+03,-1.012584908606551762e+05,-5.863873833228711192e+03,-1.468683264279933064e+05
-1.099826558418868808e+05,-4.221286336704085898e+02,4.663607583275646903e+03,-1.096648514285577839e+05,-4.369027103476779303e+03,-1.486194360988854023e+05
-1.006072737168359745e+05,-2.145091420567963425e+01,3.059871011306080618e+03,-1.002666667956131569e+05,-3.147908664147209493e+03,-1.437509394505494856e+05
-1.121104315846068930e+05,-4.290555954369839924e+02,7.019069235146187566e+03,-1.117505475064597995e+05,-7.050981784785297350e+03,-1.561998729918560130e+05
-1.028725559922848624e+05,9.555154574202701312e+00,5.429348704540418112e+03,-1.023850238680224720e+05,-5.824011849785162667e+03,-1.512603255718166765e+05
-1.112975641403800837e+05,-3.639891093644281455e+02,7.389404651670918611e+03,-1.108517672471042169e+05,-4.265206482386091011e+03,-1.532754696855835500e+05
-1.019145827175022132e+05,8.352710670174801066e+01,5.721566124362905612e+03,-1.014415645734448190e+05,-3.119396706694362365e+03,-1.483329183598595264e+05
-1.107223969183366426e+05,-6.225288842866111736e+02,-7.315296555496453038e+03,-1.113432489701805898e+05,-3.886693148954112075e+03,-1.504746434195904003e+05
