# sigma_xx, sigma_yy, sigma_zz, sigma_xy, sigma_yz, sigma_xz, epsilon_xx, epsilon_yy, epsilon_zz, epsilon_xy, epsilon_yz, epsilon_xz, vonMises, epsPlastic, hardening, epsilonP_xx, epsilonP_yy, epsilonP_zz, epsilonP_xy, epsilonP_yz, epsilonP_xz, yieldValue, iteration
-150509074.76749,-182378048.24636,-119217585.78638,-19729413.05032,   0.00000,   0.00000,  -0.13376,  -0.27816,   0.00000,  -0.24829,   0.00000,   0.00000,64496244.88012,   0.05712,63969510.69094,  -0.00634,  -0.03237,   0.03870,  -0.06794,   0.00000,   0.00000,26734.18918,   1.00000
-150671217.58692,-182727312.36748,-119530452.21716,-19776139.23168,   0.00000,   0.00000,  -0.13368,  -0.27890,   0.00000,  -0.24934,   0.00000,   0.00000,64566855.70290,   0.05770,64039213.63953,  -0.00633,  -0.03269,   0.03902,  -0.06875,   0.00000,   0.00000,27642.06336,   1.00000
-150831351.76944,-183070855.75467,-119840480.41144,-19822815.70847,   0.00000,   0.00000,  -0.13361,  -0.27963,   0.00000,  -0.25038,   0.00000,   0.00000,64635764.96979,   0.05829,64108587.62019,  -0.00633,  -0.03301,   0.03934,  -0.06955,   0.00000,   0.00000,27177.34960,   1.00000
-150994356.88730,-183419965.10054,-120152639.31903,-19867722.73693,   0.00000,   0.00000,  -0.13353,  -0.28036,   0.00000,  -0.25142,   0.00000,   0.00000,64706045.16818,   0.05887,64177682.28050,  -0.00632,  -0.03333,   0.03966,  -0.07036,   0.00000,   0.00000,28362.88768,   1.00000
-151152119.02424,-183766037.30653,-120462510.74010,-19911898.90302,   0.00000,   0.00000,  -0.13345,  -0.28110,   0.00000,  -0.25246,   0.00000,   0.00000,64775606.92749,   0.05946,64246760.40524,  -0.00632,  -0.03366,   0.03997,  -0.07117,   0.00000,   0.00000,28846.52225,   1.00000
-151310310.86287,-184112276.58522,-120771785.38677,-19954690.98692,   0.00000,   0.00000,  -0.13336,  -0.28183,   0.00000,  -0.25350,   0.00000,   0.00000,64844916.81337,   0.06005,64315396.26719,  -0.00631,  -0.03398,   0.04029,  -0.07198,   0.00000,   0.00000,29520.54618,   1.00000
-151460807.50712,-184450384.30382,-121075751.57327,-19997506.13214,   0.00000,   0.00000,  -0.13327,  -0.28256,   0.00000,  -0.25453,   0.00000,   0.00000,64912669.73439,   0.06063,64383689.07649,  -0.00630,  -0.03430,   0.04060,  -0.07279,   0.00000,   0.00000,28980.65791,   1.00000
-151619861.80485,-184796522.24632,-121384265.09703,-20038615.92187,   0.00000,   0.00000,  -0.13319,  -0.28330,   0.00000,  -0.25555,   0.00000,   0.00000,64981817.57799,   0.06122,64451691.63255,  -0.00629,  -0.03463,   0.04092,  -0.07360,   0.00000,   0.00000,30125.94543,   1.00000
-151773656.02135,-185140235.41534,-121689895.86818,-20078178.74043,   0.00000,   0.00000,  -0.13309,  -0.28403,   0.00000,  -0.25656,   0.00000,   0.00000,65050389.71158,   0.06180,64519340.56420,  -0.00628,  -0.03495,   0.04123,  -0.07441,   0.00000,   0.00000,31049.14737,   1.00000
-151927897.46864,-185483404.73972,-121995623.25318,-20117123.11131,   0.00000,   0.00000,  -0.13300,  -0.28477,   0.00000,  -0.25758,   0.00000,   0.00000,65118366.68585,   0.06239,64586941.05816,  -0.00627,  -0.03528,   0.04154,  -0.07522,   0.00000,   0.00000,31425.62768,   1.00000
-152076875.28391,-185824299.48755,-122298321.23944,-20154726.92196,   0.00000,   0.00000,  -0.13290,  -0.28550,   0.00000,  -0.25859,   0.00000,   0.00000,65186190.78275,   0.06297,64654106.99931,  -0.00625,  -0.03560,   0.04186,  -0.07603,   0.00000,   0.00000,32083.78344,   1.00000
-152226304.12359,-186164697.57090,-122601064.86575,-20191789.75982,   0.00000,   0.00000,  -0.13280,  -0.28624,   0.00000,  -0.25959,   0.00000,   0.00000,65253563.10491,   0.06356,64721196.86514,  -0.00624,  -0.03593,   0.04217,  -0.07684,   0.00000,   0.00000,32366.23977,   1.00000
-152376150.23222,-186505302.01678,-122903184.86059,-20227576.79716,   0.00000,   0.00000,  -0.13270,  -0.28697,   0.00000,  -0.26059,   0.00000,   0.00000,65320797.50964,   0.06415,64787834.00027,  -0.00622,  -0.03625,   0.04248,  -0.07765,   0.00000,   0.00000,32963.50937,   1.00000
-152518262.74656,-186838400.34359,-123199409.35413,-20262611.68518,   0.00000,   0.00000,  -0.13259,  -0.28770,   0.00000,  -0.26158,   0.00000,   0.00000,65386652.98404,   0.06473,64853801.80272,  -0.00621,  -0.03658,   0.04278,  -0.07846,   0.00000,   0.00000,32851.18132,   1.00000
-152663285.27898,-187176339.83721,-123498450.27011,-20296692.78930,   0.00000,   0.00000,  -0.13248,  -0.28844,   0.00000,  -0.26257,   0.00000,   0.00000,65453596.48199,   0.06532,64919880.77249,  -0.00619,  -0.03690,   0.04309,  -0.07927,   0.00000,   0.00000,33715.70950,   1.00000
-152808763.75677,-187513733.20794,-123797581.36362,-20330201.21483,   0.00000,   0.00000,  -0.13237,  -0.28917,   0.00000,  -0.26356,   0.00000,   0.00000,65519974.44641,   0.06590,64985909.28239,  -0.00617,  -0.03723,   0.04340,  -0.08009,   0.00000,   0.00000,34065.16403,   1.00000
-152948934.48015,-187849473.18088,-124093106.00199,-20361572.69964,   0.00000,   0.00000,  -0.13225,  -0.28991,   0.00000,  -0.26453,   0.00000,   0.00000,65586365.39490,   0.06649,65051185.53738,  -0.00615,  -0.03756,   0.04371,  -0.08090,   0.00000,   0.00000,35179.85751,   1.00000
-153095289.38181,-188186450.68189,-124391776.54134,-20393192.80739,   0.00000,   0.00000,  -0.13214,  -0.29064,   0.00000,  -0.26551,   0.00000,   0.00000,65651868.12553,   0.06707,65116754.30725,  -0.00613,  -0.03789,   0.04401,  -0.08171,   0.00000,   0.00000,35113.81828,   1.00000
-153230639.79535,-188519385.03715,-124684359.49992,-20422751.76488,   0.00000,   0.00000,  -0.13201,  -0.29138,   0.00000,  -0.26647,   0.00000,   0.00000,65717687.43148,   0.06766,65181550.44639,  -0.00611,  -0.03821,   0.04432,  -0.08252,   0.00000,   0.00000,36136.98510,   1.00000
-153372138.37461,-188854203.30301,-124979477.98950,-20451766.26418,   0.00000,   0.00000,  -0.13189,  -0.29211,   0.00000,  -0.26744,   0.00000,   0.00000,65782783.04067,   0.06824,65246299.35489,  -0.00608,  -0.03854,   0.04462,  -0.08333,   0.00000,   0.00000,36483.68578,   1.00000
-153508360.38921,-189186727.98993,-125271599.01534,-20479496.86885,   0.00000,   0.00000,  -0.13177,  -0.29285,   0.00000,  -0.26839,   0.00000,   0.00000,65847790.66675,   0.06883,65310638.46476,  -0.00606,  -0.03887,   0.04493,  -0.08415,   0.00000,   0.00000,37152.20199,   1.00000
-153645043.69476,-189518729.29250,-125563782.13460,-20506739.26819,   0.00000,   0.00000,  -0.13164,  -0.29359,   0.00000,  -0.26935,   0.00000,   0.00000,65912335.59671,   0.06941,65374912.20705,  -0.00603,  -0.03920,   0.04523,  -0.08496,   0.00000,   0.00000,37423.38966,   1.00000
-153778935.93807,-189853606.32499,-125855880.58617,-20532079.39062,   0.00000,   0.00000,  -0.13150,  -0.29433,   0.00000,  -0.27029,   0.00000,   0.00000,65977971.58169,   0.07000,65439037.96209,  -0.00601,  -0.03953,   0.04553,  -0.08577,   0.00000,   0.00000,38933.61960,   1.00000
-153910775.26428,-190183244.66347,-126144703.04152,-20556541.15713,   0.00000,   0.00000,  -0.13137,  -0.29506,   0.00000,  -0.27123,   0.00000,   0.00000,66041691.08272,   0.07058,65502601.50103,  -0.00598,  -0.03985,   0.04583,  -0.08659,   0.00000,   0.00000,39089.58169,   1.00000
-154043070.95824,-190512458.45218,-126433493.67891,-20580664.56321,   0.00000,   0.00000,  -0.13123,  -0.29580,   0.00000,  -0.27217,   0.00000,   0.00000,66105223.81522,   0.07117,65566048.15006,  -0.00595,  -0.04018,   0.04613,  -0.08740,   0.00000,   0.00000,39175.66517,   1.00000
-154170084.34959,-190839415.54205,-126719255.71041,-20603588.81533,   0.00000,   0.00000,  -0.13109,  -0.29654,   0.00000,  -0.27310,   0.00000,   0.00000,66168836.97159,   0.07175,65629072.21368,  -0.00592,  -0.04051,   0.04643,  -0.08821,   0.00000,   0.00000,39764.75791,   1.00000
-154297567.80545,-191165848.41507,-127005071.89425,-20626067.46401,   0.00000,   0.00000,  -0.13095,  -0.29727,   0.00000,  -0.27403,   0.00000,   0.00000,66232030.18972,   0.07234,65692028.28581,  -0.00589,  -0.04084,   0.04673,  -0.08902,   0.00000,   0.00000,40001.90392,   1.00000
-154425450.22341,-191492480.95556,-127290289.44853,-20647377.48716,   0.00000,   0.00000,  -0.13080,  -0.29801,   0.00000,  -0.27495,   0.00000,   0.00000,66295129.13656,   0.07292,65754557.58421,  -0.00586,  -0.04117,   0.04703,  -0.08983,   0.00000,   0.00000,40571.55235,   1.00000
-154550554.19044,-191821893.34822,-127575505.60156,-20666718.56696,   0.00000,   0.00000,  -0.13065,  -0.29875,   0.00000,  -0.27587,   0.00000,   0.00000,66359188.68340,   0.07351,65816986.47460,  -0.00582,  -0.04151,   0.04733,  -0.09065,   0.00000,   0.00000,42202.20880,   1.00000
-154673663.09272,-192145389.76368,-127858065.18921,-20686008.68829,   0.00000,   0.00000,  -0.13050,  -0.29949,   0.00000,  -0.27678,   0.00000,   0.00000,66421127.75421,   0.07409,65879198.42821,  -0.00579,  -0.04184,   0.04762,  -0.09146,   0.00000,   0.00000,41929.32600,   1.00000
-154797156.30075,-192469190.44705,-128139936.20322,-20704281.22584,   0.00000,   0.00000,  -0.13035,  -0.30022,   0.00000,  -0.27768,   0.00000,   0.00000,66483253.74893,   0.07467,65940936.52106,  -0.00575,  -0.04217,   0.04792,  -0.09227,   0.00000,   0.00000,42317.22787,   1.00000
-154915368.79355,-192790648.96534,-128418862.49021,-20721294.23214,   0.00000,   0.00000,  -0.13018,  -0.30096,   0.00000,  -0.27858,   0.00000,   0.00000,66545325.89260,   0.07526,66002302.35809,  -0.00572,  -0.04250,   0.04821,  -0.09308,   0.00000,   0.00000,43023.53451,   1.00000
-155036567.63142,-193116679.12506,-128700798.39801,-20737198.80750,   0.00000,   0.00000,  -0.13002,  -0.30170,   0.00000,  -0.27948,   0.00000,   0.00000,66608039.33691,   0.07584,66063880.01512,  -0.00568,  -0.04283,   0.04851,  -0.09389,   0.00000,   0.00000,44159.32180,   1.00000
-155150006.77977,-193435045.56619,-128977022.49928,-20752309.49999,   0.00000,   0.00000,  -0.12985,  -0.30244,   0.00000,  -0.28036,   0.00000,   0.00000,66669168.79720,   0.07642,66124908.36856,  -0.00564,  -0.04317,   0.04880,  -0.09470,   0.00000,   0.00000,44260.42864,   1.00000
-155272022.03224,-193761270.72423,-129257946.99417,-20765742.95119,   0.00000,   0.00000,  -0.12969,  -0.30318,   0.00000,  -0.28124,   0.00000,   0.00000,66731288.08540,   0.07701,66185740.33660,  -0.00560,  -0.04350,   0.04910,  -0.09551,   0.00000,   0.00000,45547.74880,   1.00000
-155380679.62869,-194076625.48822,-129531396.71715,-20779084.45313,   0.00000,   0.00000,  -0.12952,  -0.30392,   0.00000,  -0.28212,   0.00000,   0.00000,66791729.70652,   0.07759,66246391.77576,  -0.00556,  -0.04383,   0.04939,  -0.09632,   0.00000,   0.00000,45337.93075,   1.00000
-155495396.50503,-194394768.91675,-129806566.10303,-20791504.54778,   0.00000,   0.00000,  -0.12935,  -0.30465,   0.00000,  -0.28299,   0.00000,   0.00000,66852199.26194,   0.07817,66306557.84943,  -0.00551,  -0.04417,   0.04968,  -0.09712,   0.00000,   0.00000,45641.41251,   1.00000
-155607429.56018,-194715031.89023,-130082299.76515,-20802847.20048,   0.00000,   0.00000,  -0.12917,  -0.30540,   0.00000,  -0.28386,   0.00000,   0.00000,66913666.70155,   0.07875,66366931.71734,  -0.00547,  -0.04450,   0.04997,  -0.09794,   0.00000,   0.00000,46734.98421,   1.00000
-155719884.93170,-195035274.77514,-130357631.19947,-20812845.68295,   0.00000,   0.00000,  -0.12899,  -0.30614,   0.00000,  -0.28473,   0.00000,   0.00000,66974579.67003,   0.07934,66426990.58270,  -0.00542,  -0.04484,   0.05026,  -0.09875,   0.00000,   0.00000,47589.08733,   1.00000
-155824561.38349,-195347902.92384,-130627221.07508,-20822146.35501,   0.00000,   0.00000,  -0.12881,  -0.30687,   0.00000,  -0.28558,   0.00000,   0.00000,67034087.66097,   0.07992,66486489.83189,  -0.00538,  -0.04517,   0.05055,  -0.09955,   0.00000,   0.00000,47597.82908,   1.00000
-155932143.68047,-195665874.09814,-130899129.68723,-20829728.17308,   0.00000,   0.00000,  -0.12862,  -0.30762,   0.00000,  -0.28642,   0.00000,   0.00000,67094775.35049,   0.08050,66545827.51894,  -0.00533,  -0.04551,   0.05084,  -0.10036,   0.00000,   0.00000,48947.83154,   1.00000
-156037727.18596,-195977968.23363,-131168346.52234,-20837398.83305,   0.00000,   0.00000,  -0.12843,  -0.30835,   0.00000,  -0.28727,   0.00000,   0.00000,67153477.78286,   0.08108,66604934.44367,  -0.00528,  -0.04584,   0.05113,  -0.10116,   0.00000,   0.00000,48543.33918,   1.00000
-156140530.49799,-196292967.02744,-131437438.89261,-20843365.39152,   0.00000,   0.00000,  -0.12824,  -0.30910,   0.00000,  -0.28811,   0.00000,   0.00000,67213747.51057,   0.08166,66663878.92462,  -0.00523,  -0.04618,   0.05141,  -0.10197,   0.00000,   0.00000,49868.58594,   1.00000
-156243866.23929,-196607203.76369,-131706760.89116,-20848757.64445,   0.00000,   0.00000,  -0.12805,  -0.30984,   0.00000,  -0.28894,   0.00000,   0.00000,67273175.23325,   0.08224,66722849.96306,  -0.00518,  -0.04652,   0.05170,  -0.10278,   0.00000,   0.00000,50325.27019,   1.00000
-156339300.19248,-196914576.10711,-131969713.85600,-20852758.38585,   0.00000,   0.00000,  -0.12784,  -0.31058,   0.00000,  -0.28976,   0.00000,   0.00000,67331605.06169,   0.08282,66780931.42269,  -0.00513,  -0.04686,   0.05199,  -0.10358,   0.00000,   0.00000,50673.63900,   1.00000
-156437871.83532,-197225836.62107,-132236208.56798,-20856584.49790,   0.00000,   0.00000,  -0.12764,  -0.31132,   0.00000,  -0.29059,   0.00000,   0.00000,67390700.51667,   0.08340,66839506.29920,  -0.00508,  -0.04720,   0.05227,  -0.10439,   0.00000,   0.00000,51194.21747,   1.00000
-156536740.08319,-197537859.89942,-132501643.91053,-20858434.54281,   0.00000,   0.00000,  -0.12744,  -0.31207,   0.00000,  -0.29140,   0.00000,   0.00000,67449732.44508,   0.08398,66897421.26343,  -0.00502,  -0.04754,   0.05256,  -0.10519,   0.00000,   0.00000,52311.18165,   1.00000
-156630473.86708,-197846612.28474,-132764917.00277,-20859667.70115,   0.00000,   0.00000,  -0.12723,  -0.31281,   0.00000,  -0.29222,   0.00000,   0.00000,67508208.20795,   0.08456,66955388.63250,  -0.00497,  -0.04788,   0.05284,  -0.10599,   0.00000,   0.00000,52819.57546,   1.00000
-156724613.69233,-198155442.65158,-133027706.07213,-20859747.03597,   0.00000,   0.00000,  -0.12701,  -0.31355,   0.00000,  -0.29302,   0.00000,   0.00000,67566461.24150,   0.08514,67013004.13085,  -0.00491,  -0.04822,   0.05313,  -0.10680,   0.00000,   0.00000,53457.11066,   1.00000
-156819160.58233,-198464320.97973,-133290040.11543,-20858643.73448,   0.00000,   0.00000,  -0.12680,  -0.31430,   0.00000,  -0.29381,   0.00000,   0.00000,67624418.26478,   0.08572,67070283.01148,  -0.00485,  -0.04856,   0.05341,  -0.10760,   0.00000,   0.00000,54135.25331,   1.00000
-156908566.12997,-198770007.38390,-133550139.81775,-20857043.22675,   0.00000,   0.00000,  -0.12658,  -0.31504,   0.00000,  -0.29461,   0.00000,   0.00000,67682069.19843,   0.08630,67127576.02384,  -0.00479,  -0.04890,   0.05369,  -0.10840,   0.00000,   0.00000,54493.17459,   1.00000
-156998370.85325,-199075798.32096,-133809735.81154,-20854338.22963,   0.00000,   0.00000,  -0.12636,  -0.31579,   0.00000,  -0.29539,   0.00000,   0.00000,67739582.78162,   0.08688,67184508.74876,  -0.00473,  -0.04924,   0.05397,  -0.10920,   0.00000,   0.00000,55074.03285,   1.00000
-157082916.90644,-199379090.96546,-134066521.16064,-20850347.77190,   0.00000,   0.00000,  -0.12613,  -0.31653,   0.00000,  -0.29617,   0.00000,   0.00000,67797030.17435,   0.08746,67241152.24066,  -0.00467,  -0.04958,   0.05426,  -0.11000,   0.00000,   0.00000,55877.93369,   1.00000
-157168007.43833,-199681687.16889,-134323458.47213,-20845952.14540,   0.00000,   0.00000,  -0.12591,  -0.31727,   0.00000,  -0.29695,   0.00000,   0.00000,67853912.06544,   0.08804,67297782.39274,  -0.00461,  -0.04993,   0.05454,  -0.11080,   0.00000,   0.00000,56129.67270,   1.00000
-157253491.61617,-199984404.59247,-134579880.91751,-20840488.79959,   0.00000,   0.00000,  -0.12568,  -0.31802,   0.00000,  -0.29772,   0.00000,   0.00000,67910717.50279,   0.08862,67354048.42338,  -0.00455,  -0.05027,   0.05482,  -0.11160,   0.00000,   0.00000,56669.07940,   1.00000
-157333717.32102,-200284617.59929,-134833498.64532,-20833751.42851,   0.00000,   0.00000,  -0.12544,  -0.31876,   0.00000,  -0.29848,   0.00000,   0.00000,67967491.63757,   0.08919,67410030.01789,  -0.00448,  -0.05062,   0.05510,  -0.11239,   0.00000,   0.00000,57461.61968,   1.00000
-157414494.74668,-200584123.02893,-135087272.22949,-20826620.51757,   0.00000,   0.00000,  -0.12521,  -0.31951,   0.00000,  -0.29924,   0.00000,   0.00000,68023701.27059,   0.08977,67466000.63659,  -0.00441,  -0.05096,   0.05538,  -0.11319,   0.00000,   0.00000,57700.63400,   1.00000
-157495664.18414,-200883744.76877,-135340537.49167,-20818432.76244,   0.00000,   0.00000,  -0.12497,  -0.32025,   0.00000,  -0.29999,   0.00000,   0.00000,68079843.02219,   0.09035,67521612.63850,  -0.00435,  -0.05131,   0.05565,  -0.11399,   0.00000,   0.00000,58230.38369,   1.00000
-157574140.66945,-201185919.76027,-135593942.45435,-20808272.25212,   0.00000,   0.00000,  -0.12472,  -0.32100,   0.00000,  -0.30074,   0.00000,   0.00000,68137100.90931,   0.09093,67577203.13915,  -0.00428,  -0.05165,   0.05593,  -0.11478,   0.00000,   0.00000,59897.77016,   1.00000
-157650518.62668,-201482783.99034,-135844189.09919,-20797376.99010,   0.00000,   0.00000,  -0.12448,  -0.32175,   0.00000,  -0.30147,   0.00000,   0.00000,68192352.83984,   0.09150,67632325.73960,  -0.00421,  -0.05200,   0.05621,  -0.11557,   0.00000,   0.00000,60027.10024,   1.00000
-157721768.58963,-201776507.82032,-136092136.53109,-20786134.27136,   0.00000,   0.00000,  -0.12422,  -0.32249,   0.00000,  -0.30221,   0.00000,   0.00000,68247629.74279,   0.09208,67687429.83190,  -0.00414,  -0.05235,   0.05649,  -0.11637,   0.00000,   0.00000,60199.91088,   1.00000
-157795983.91745,-202075406.72856,-136342511.12719,-20773153.49591,   0.00000,   0.00000,  -0.12397,  -0.32324,   0.00000,  -0.30294,   0.00000,   0.00000,68304010.79137,   0.09266,67742433.97305,  -0.00407,  -0.05270,   0.05676,  -0.11716,   0.00000,   0.00000,61576.81832,   1.00000
-157862575.88379,-202365782.68926,-136587896.81764,-20760193.26381,   0.00000,   0.00000,  -0.12371,  -0.32399,   0.00000,  -0.30366,   0.00000,   0.00000,68358581.76258,   0.09324,67797290.06928,  -0.00399,  -0.05305,   0.05704,  -0.11796,   0.00000,   0.00000,61291.69330,   1.00000
-157931968.56734,-202662131.63477,-136835076.41341,-20744798.09741,   0.00000,   0.00000,  -0.12345,  -0.32474,   0.00000,  -0.30437,   0.00000,   0.00000,68414718.57109,   0.09382,67851719.13080,  -0.00392,  -0.05340,   0.05731,  -0.11875,   0.00000,   0.00000,62999.44029,   1.00000
-157999413.24389,-202952444.80738,-137079672.18176,-20729493.77558,   0.00000,   0.00000,  -0.12318,  -0.32548,   0.00000,  -0.30508,   0.00000,   0.00000,68468621.49698,   0.09439,67905981.78134,  -0.00384,  -0.05375,   0.05759,  -0.11954,   0.00000,   0.00000,62639.71564,   1.00000
-158069802.58037,-203248036.80430,-137326612.07318,-20712599.26238,   0.00000,   0.00000,  -0.12292,  -0.32623,   0.00000,  -0.30578,   0.00000,   0.00000,68523928.84174,   0.09497,67960101.68576,  -0.00376,  -0.05410,   0.05786,  -0.12033,   0.00000,   0.00000,63827.15598,   1.00000
-158126912.63618,-203532546.17941,-137566211.04513,-20695623.06104,   0.00000,   0.00000,  -0.12264,  -0.32698,   0.00000,  -0.30649,   0.00000,   0.00000,68577781.61232,   0.09554,68014120.21328,  -0.00368,  -0.05445,   0.05814,  -0.12112,   0.00000,   0.00000,63661.39904,   1.00000
-158192644.48263,-203824854.23293,-137810524.76265,-20677161.55633,   0.00000,   0.00000,  -0.12237,  -0.32773,   0.00000,  -0.30718,   0.00000,   0.00000,68632685.82295,   0.09612,68067962.32965,  -0.00360,  -0.05481,   0.05841,  -0.12191,   0.00000,   0.00000,64723.49330,   1.00000
-158253174.94555,-204114434.53569,-138052200.00716,-20657274.35743,   0.00000,   0.00000,  -0.12209,  -0.32848,   0.00000,  -0.30786,   0.00000,   0.00000,68687303.24386,   0.09670,68121609.83313,  -0.00352,  -0.05516,   0.05868,  -0.12269,   0.00000,   0.00000,65693.41073,   1.00000
-158314154.25664,-204403890.10958,-138293551.13235,-20636152.33474,   0.00000,   0.00000,  -0.12181,  -0.32924,   0.00000,  -0.30854,   0.00000,   0.00000,68741435.53648,   0.09727,68174998.45142,  -0.00344,  -0.05552,   0.05896,  -0.12348,   0.00000,   0.00000,66437.08506,   1.00000
-158370089.63356,-204689961.10799,-138532763.15988,-20614514.31321,   0.00000,   0.00000,  -0.12153,  -0.32999,   0.00000,  -0.30922,   0.00000,   0.00000,68795254.40607,   0.09785,68228448.84668,  -0.00336,  -0.05587,   0.05923,  -0.12427,   0.00000,   0.00000,66805.55939,   1.00000
-158423845.92115,-204971017.90540,-138768600.87040,-20592526.20912,   0.00000,   0.00000,  -0.12124,  -0.33073,   0.00000,  -0.30988,   0.00000,   0.00000,68847805.74954,   0.09843,68281332.48918,  -0.00327,  -0.05623,   0.05950,  -0.12505,   0.00000,   0.00000,66473.26035,   1.00000
-158480571.78096,-205257294.55370,-139006816.76515,-20568937.63628,   0.00000,   0.00000,  -0.12095,  -0.33148,   0.00000,  -0.31054,   0.00000,   0.00000,68901748.55508,   0.09900,68334093.57239,  -0.00319,  -0.05659,   0.05977,  -0.12583,   0.00000,   0.00000,67654.98269,   1.00000
-158532293.38145,-205540053.51673,-139242986.99716,-20544713.11888,   0.00000,   0.00000,  -0.12066,  -0.33224,   0.00000,  -0.31120,   0.00000,   0.00000,68955127.82109,   0.09958,68386964.00501,  -0.00310,  -0.05694,   0.06004,  -0.12662,   0.00000,   0.00000,68163.81608,   1.00000
-158578804.16242,-205820168.77340,-139476444.14773,-20519200.08377,   0.00000,   0.00000,  -0.12035,  -0.33299,   0.00000,  -0.31185,   0.00000,   0.00000,69008557.14370,   0.10015,68439605.55352,  -0.00301,  -0.05731,   0.06031,  -0.12740,   0.00000,   0.00000,68951.59018,   1.00000
-158634019.83035,-206107793.74601,-139714821.91003,-20491961.40629,   0.00000,   0.00000,  -0.12006,  -0.33375,   0.00000,  -0.31250,   0.00000,   0.00000,69062453.12258,   0.10073,68492174.66771,  -0.00292,  -0.05767,   0.06058,  -0.12819,   0.00000,   0.00000,70278.45487,   1.00000
-158675829.19189,-206384921.68045,-139945400.19493,-20463754.20223,   0.00000,   0.00000,  -0.11974,  -0.33450,   0.00000,  -0.31313,   0.00000,   0.00000,69115077.61702,   0.10131,68544409.44385,  -0.00283,  -0.05803,   0.06085,  -0.12897,   0.00000,   0.00000,70668.17316,   1.00000
-158723896.33012,-206663914.11941,-140178423.80596,-20435498.67548,   0.00000,   0.00000,  -0.11944,  -0.33526,   0.00000,  -0.31376,   0.00000,   0.00000,69167036.64209,   0.10188,68596556.51033,  -0.00273,  -0.05839,   0.06112,  -0.12975,   0.00000,   0.00000,70480.13176,   1.00000
-158766712.91125,-206940411.59137,-140408625.33374,-20406140.01147,   0.00000,   0.00000,  -0.11913,  -0.33601,   0.00000,  -0.31439,   0.00000,   0.00000,69219457.19111,   0.10246,68648420.61832,  -0.00264,  -0.05875,   0.06139,  -0.13053,   0.00000,   0.00000,71036.57279,   1.00000
-158806959.38734,-207219205.78162,-140639100.24829,-20374737.46711,   0.00000,   0.00000,  -0.11881,  -0.33677,   0.00000,  -0.31501,   0.00000,   0.00000,69273034.87140,   0.10304,68700331.07620,  -0.00254,  -0.05912,   0.06166,  -0.13131,   0.00000,   0.00000,72703.79520,   1.00000
-158850743.36026,-207495255.57799,-140868782.05988,-20342848.56913,   0.00000,   0.00000,  -0.11849,  -0.33752,   0.00000,  -0.31562,   0.00000,   0.00000,69324293.72885,   0.10361,68751751.63111,  -0.00245,  -0.05948,   0.06193,  -0.13208,   0.00000,   0.00000,72542.09774,   1.00000
-158883848.54104,-207765415.92874,-141093896.89458,-20310485.80043,   0.00000,   0.00000,  -0.11816,  -0.33827,   0.00000,  -0.31623,   0.00000,   0.00000,69376063.81484,   0.10419,68803239.96931,  -0.00235,  -0.05985,   0.06220,  -0.13286,   0.00000,   0.00000,72823.84553,   1.00000
-158925652.44919,-208043168.55654,-141323855.93950,-20276545.88772,   0.00000,   0.00000,  -0.11784,  -0.33903,   0.00000,  -0.31683,   0.00000,   0.00000,69428561.06760,   0.10476,68854619.33704,  -0.00225,  -0.06022,   0.06247,  -0.13363,   0.00000,   0.00000,73941.73056,   1.00000
-158959883.28468,-208312323.17667,-141548850.85012,-20242720.61263,   0.00000,   0.00000,  -0.11751,  -0.33979,   0.00000,  -0.31743,   0.00000,   0.00000,69479403.55830,   0.10534,68905866.74996,  -0.00214,  -0.06059,   0.06273,  -0.13441,   0.00000,   0.00000,73536.80834,   1.00000
-158991305.17162,-208584695.46605,-141773437.04003,-20206248.03502,   0.00000,   0.00000,  -0.11717,  -0.34055,   0.00000,  -0.31801,   0.00000,   0.00000,69532216.82888,   0.10591,68956819.96646,  -0.00204,  -0.06096,   0.06300,  -0.13518,   0.00000,   0.00000,75396.86242,   1.00000
-159023495.43882,-208855862.71228,-141998459.89283,-20169153.29878,   0.00000,   0.00000,  -0.11684,  -0.34131,   0.00000,  -0.31859,   0.00000,   0.00000,69583753.29026,   0.10649,69007899.66513,  -0.00194,  -0.06133,   0.06327,  -0.13596,   0.00000,   0.00000,75853.62513,   1.00000
-159056144.44447,-209126927.16779,-142223126.79790,-20130972.53883,   0.00000,   0.00000,  -0.11650,  -0.34207,   0.00000,  -0.31917,   0.00000,   0.00000,69635079.52786,   0.10707,69058710.88282,  -0.00183,  -0.06171,   0.06354,  -0.13673,   0.00000,   0.00000,76368.64504,   1.00000
-159080982.44963,-209390257.47452,-142442203.63759,-20092220.45142,   0.00000,   0.00000,  -0.11615,  -0.34282,   0.00000,  -0.31973,   0.00000,   0.00000,69685357.00723,   0.10764,69109080.41675,  -0.00172,  -0.06208,   0.06380,  -0.13750,   0.00000,   0.00000,76276.59049,   1.00000
-159109103.31463,-209657844.07948,-142664308.92654,-20052639.27663,   0.00000,   0.00000,  -0.11580,  -0.34358,   0.00000,  -0.32030,   0.00000,   0.00000,69736612.54828,   0.10822,69159652.02112,  -0.00161,  -0.06245,   0.06407,  -0.13827,   0.00000,   0.00000,76960.52715,   1.00000
